text,label
You are being investigated for PMLA violation by the RBI Cybercrime Division. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,1
"Urgent hiring: online product reviewers needed. Earn Rs 1,500 per review, work 2 hours daily. Pay Rs 1,500 for onboarding. First review payment arrives within 24 hours of joining.",1
"Rs 3,500 received in your PhonePe wallet from Myntra. Current balance: Rs Rs 1,02,340. For help, visit PhonePe Help Center within the official app.",0
"We are looking for home-based customer support agents. Work 4 hours per day. Salary: Rs 30,000 per month. Training fee: Rs 999. Job guarantee after training completion.",1
"Your secure OTP for Bank of Baroda credit card transaction is 352042. Do not share this with anyone. If you did not initiate this, call Bank of Baroda helpline immediately.",0
Your Axis Bank Visa card ending 1111 has been compromised. We have blocked it temporarily. Issue a new card by verifying at axis-card.net/replace.,3
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is TRAI. Your Driving License number appears in a hawala dealings investigation. Cooperate immediately or face arrest.,1
"Join our exclusive Telegram trading group where our AI algorithm generates 50% weekly returns. Over 12,000 members have doubled their portfolio. Pay Rs 5,000 to join now.",2
BigBasket Return Update: Your return request for order #353681172 has been approved. Pickup scheduled for tomorrow. Refund will be processed after quality check.,0
NCB has intercepted a package registered to your Voter ID containing narcotics. Deputy Commissioner Neha Khanna is on the line. Transfer Rs 2 lakh as a compliance bond to avoid a press release.,1
"Your secure OTP for Kotak Bank credit card transaction is 444097. Do not share this with anyone. If you did not initiate this, call Kotak Bank helpline immediately.",0
"Final warning from the NCB: your Voter ID is linked to active hawala dealings proceedings. Transfer Rs 30,000 to the government escrow account within 90 minutes to avoid arrest.",1
"Your electricity bill of Rs 1,100 for consumer no. 812739 has been paid successfully. Payment ref: TXN2286054910. Next bill due: 15th of next month. Thank you for paying on time.",0
"Dear customer, your Blue Dart package is awaiting pickup at our hub. A failed delivery fee of Rs 2,500 is pending. Pay at Blue Dart-missed.in within 45 minutes or the package will be returned.",2
Bank of India Alert: Your account ending 0123 has been temporarily suspended due to multiple failed login attempts. Click here to restore access immediately: boi-secure.in/verify,3
"Exclusive Solana mining pool: contribute Rs 20,000 worth of hash power and earn 15% monthly returns. Payouts daily. Register at Binance-mining.com today.",2
Your Myntra order #372622456 has been placed successfully. Estimated delivery: 3-5 days. Track your order in the Myntra app. Thank you for shopping with us!,0
This is Enforcement Directorate. We have monitored illegal tax evasion activity linked to your SIM card. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
"Dear customer, your Vi broadband plan of Rs 299 has been renewed successfully. Your connection is active with unlimited data. Thank you for your continued trust.",0
"Hi, this is Pooja from Amazon HR. You have been selected for a remote work position with a salary of Rs 80,000 per month. Pay Rs 3,000 for document verification to proceed.",2
"This is NCB. You have been named as a suspect in a money laundering investigation. Your Voter ID was recovered at a crime scene. Share your location or pay Rs 30,000 to clear your name.",1
Your gold bond redemption of Rs 199 has been credited to your Canara Bank account ending 4444 today. This completes your sovereign gold bond maturity. Thank you.,0
This is an automated notice from the TRAI. Your Passport has been flagged for cybercrime. You have 30 minutes to report online or a physical warrant will be issued.,1
Your Blinkit order #998481832 has been placed successfully. Estimated delivery: tomorrow. Track your order in the Blinkit app. Thank you for shopping with us!,0
This is Narcotics Control Bureau. We have monitored illegal cybercrime activity linked to your Voter ID. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
The TRAI has filed a charge sheet naming your Passport in a identity theft case worth crores. You have 90 minutes to appear before our online court or face immediate consequences.,1
Union Bank of India: Your account ending 8888 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 3 hours at unionbank-reactivate.in.,3
"Your Indian Overseas Bank account has been flagged by our fraud team. To prevent unauthorized access, verify your details at iob-portal.in within 2 hours.",3
Bank of Baroda confirms: Rs 250 debited toward your credit card payment ending 5555. Payment received successfully. Your outstanding balance has been updated. Thank you.,0
"Congratulations! Google Pay has selected your UPI ID for a cashback of Rs 50,000. To receive it, scan the QR code we send and enter your UPI PIN to confirm your identity.",2
Your PNB net banking OTP is 246141. Use it to complete your login. Do not share this code with anyone. PNB never asks for OTPs.,0
This is a notice from the Narcotics Control Bureau cybercrime division. Your IP address was used to conduct illegal transactions. You have 15 minutes to submit a compliance report or face immediate arrest.,1
Your application for the Content Writer position at Infosys has been received. Our HR team will review it and contact you within 7 working days if shortlisted. Best of luck!,0
Your application for the Business Analyst position at Infosys has been received. Our HR team will review it and contact you within 7 working days if shortlisted. Best of luck!,0
This is an automated notice from the Narcotics Control Bureau. Your SIM card has been flagged for cybercrime. You have 20 minutes to report online or a physical warrant will be issued.,1
"Official message from Infosys: You have won our employee recognition award of Rs 40,000. To receive the reward, pay Rs 3,000 as tax clearance and provide your bank account details.",2
"I am Rohan, an army officer deployed abroad in Saudi Arabia. I have discovered Rs 5 lakh in gold and cash here. Help me transfer it to India safely and I will give you 30% of everything.",4
Bank of India: Your account ending 6789 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 24 hours at boi-reactivate.in.,3
Naukri.com: Your profile matches a UI/UX Designer job at Google India in Bangalore. Salary: up to Rs 18 LPA. Apply now before the deadline on 12-May-2026. Easy apply with your saved resume.,0
This is Deputy Commissioner Rekha Verma from the TRAI. Your Passport has been linked to a identity theft case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1
"Reminder: EMI of Rs 1,500 for your Bank of India home loan is due in 3 days. Ensure sufficient balance in your account. For assistance, call Bank of India official helpline.",0
"Your SIP of Rs 1,500 in Parag Parikh Flexi Cap Fund has been successfully processed on 06-May-2026. Units allotted at NAV Rs 47.83. Total portfolio value updated. Keep investing for long-term wealth.",0
SBI SMS: Your net banking OTP is 804439. Valid for 10 minutes. Entering this OTP confirms your transaction. Guard your OTP like your password.,0
This is an automated notice from the Mumbai Crime Branch. Your SIM card has been flagged for PMLA violation. You have 20 minutes to report online or a physical warrant will be issued.,2
"Auto-debit success: Rs 1,500 debited from Federal Bank a/c **2222 for AJIO subscription renewal on 05-May-2026. Next debit: same date next month. Txn ref: TXN4920582079.",0
"Vi reminder: Your postpaid bill of Rs 920 is due in 3 days. Pay via the Vi app, website or nearest store to avoid late charges. Thank you.",0
"Your BSNL recharge of Rs 1,199 via Paytm was successful. Validity: 84 days. Benefits: Unlimited calls + daily data. For help dial 198 or visit MyBSNL app.",0
"Breaking: Insider tip — Solana will surge 500% this week due to a secret partnership announcement. Buy now through our group link before the news goes public. Entry: Rs 50,000.",2
This is SI Dinesh Mehta from the Income Tax Department. Your PAN card has been linked to a PMLA violation case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1
"We have recorded your screen while you visited an adult website. Pay Rs 50,000 in Bitcoin within 45 minutes or the video will be sent to all your contacts and your employer immediately.",4
Your SIP of Rs 850 in ICICI Prudential Value Discovery has been successfully processed on 15-May-2026. Units allotted at NAV Rs 47.83. Total portfolio value updated. Keep investing for long-term wealth.,0
DMart: Rate your recent purchase from order #345941797. Your honest review helps millions of shoppers make better decisions. Takes only 30 seconds to submit.,0
Your mobile number has appeared in a drug trafficking money trail. SEBI Fraud Division has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
This is an automated notice from the Mumbai Crime Branch. Your Driving License has been flagged for hawala dealings. You have 90 minutes to report online or a physical warrant will be issued.,2
"Your Kotak Bank EMI of Rs 1,200 for account ending 6666 has been successfully debited. Thank you for your timely payment. Remaining tenure: 3 months.",0
"Dear ICICI Bank customer, Rs 1,500 has been credited to your account ending 2222 via NEFT on 07-May. Your updated balance is Rs Rs 56,200. Txn ref: TXN5202170309.",0
"This is a message from the Prime Minister's Office. You have been selected for the PM relief fund of Rs 25,000. Pay Rs 2,500 in processing charges to receive the funds in your account.",2
The Enforcement Directorate has filed a charge sheet naming your Driving License in a foreign exchange violation case worth crores. You have 1 hour to appear before our online court or face immediate consequences.,1
This is an automated notice from the Delhi Police Cyber Cell. Your Passport has been flagged for money laundering. You have 20 minutes to report online or a physical warrant will be issued.,1
"Your personal photographs from your cloud storage have been downloaded by our group. Pay Rs 40,000 within 45 minutes to prevent them being uploaded to public adult websites.",4
"This is a message from Jeff Bezos's official team. You have been selected to receive a personal gift of Rs 75,000. Pay Rs 5,000 as customs clearance to receive the parcel at your address.",2
Your phone number has been traced to illegal PMLA violation operations. DCP Neha Khanna from Interpol is conducting this investigation. This call is being recorded as evidence.,1
Your Bank of Baroda OTP is 107984. Valid for 10 minutes. Do not share this OTP with anyone. Bank of Baroda will never call to ask for your OTP.,0
"Official message from Google: You have won our employee recognition award of Rs 25,000. To receive the reward, pay Rs 3,000 as tax clearance and provide your bank account details.",2
Federal Bank: Your account ending 7832 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 24 hours at federal-reactivate.in.,3
"Social media manager role — work from home. Manage Instagram and Facebook pages for clients. Pay: Rs 8,000 per hour. Pay Rs 2,000 for orientation session and start this week.",2
Your parcel from Singapore has been flagged at Mumbai International Airport Customs. It contains undeclared items. Pay Rs 1 lakh as a penalty within 30 minutes to release the package.,2
Swiggy: Rate your recent purchase from order #759804478. Your honest review helps millions of shoppers make better decisions. Takes only 30 seconds to submit.,0
"Your Indian Overseas Bank account has been flagged by our fraud team. To prevent unauthorized access, verify your details at iob-portal.in within 12 hours.",3
"We have recorded your screen while you visited an adult website. Pay Rs 25,000 in Bitcoin within 30 minutes or the video will be sent to all your contacts and your employer immediately.",4
Blinkit Update: Your order #822378592 is delayed by 1 day due to high demand. New expected delivery: 3-5 days. We apologize for the inconvenience caused.,0
Your Reliance Fresh order #270513742 is confirmed. Payment of Rs 999 received via UPI. Expected delivery: today. You can track your order anytime in the Reliance Fresh app.,0
IndusInd Bank: Your FD of Rs 650 has matured today. The maturity amount has been credited to your savings account ending 6789. Thank you for banking with IndusInd Bank.,0
SBI SMS: Your net banking OTP is 733246. Valid for 10 minutes. Entering this OTP confirms your transaction. Guard your OTP like your password.,0
"Rs 450 transferred from your Axis Bank account ending 8888 to Zepto. Transaction ID: TXN9436845538. Balance: Rs Rs 3,21,500. For queries, use Axis Bank official app or website.",0
Your Passport has been found in a database seized during a identity theft raid. Officer Wasim Khan from SEBI Fraud Division requires your immediate cooperation. Failure to comply will result in prosecution.,1
"Airtel reminder: Your postpaid bill of Rs 450 is due in 3 days. Pay via the Airtel app, website or nearest store to avoid late charges. Thank you.",0
Your application for Marketing Manager at Amazon India has been shortlisted. Technical interview scheduled on 10-May-2026 at 6–8 PM via Google Meet. Check your registered email for the meeting link.,0
Jio: Your data balance is running low. You have used 90% of your monthly data. Recharge now with a plan starting from Rs 299 to avoid speed throttling.,0
Your Aadhaar has been found in a database seized during a tax evasion raid. Senior Officer Pradeep Sharma from Narcotics Control Bureau requires your immediate cooperation. Failure to comply will result in prosecution.,1
"Our Dogecoin arbitrage trading group made 100% last month. Join our Telegram for live signals. Premium membership: Rs 2,000/month. Copy our trades and grow your portfolio today.",2
Your Flipkart subscription has been renewed for 1 year. Auto-pay of Rs 650 has been deducted. Enjoy premium benefits like free delivery and exclusive discounts.,0
Jio Bill Reminder: Your bill of Rs 850 for the month of April is due on 20-May. Pay now via the Jio app to earn 100 reward points. Thank you.,0
Your application for HR Executive at Ola has been shortlisted. Technical interview scheduled on 15-May-2026 at 9–11 AM via Google Meet. Check your registered email for the meeting link.,0
"Your income tax refund of Rs 1,499 for AY 2025-26 has been processed. It will be credited to your Union Bank of India account ending 5623 within 3-5 business days. Ref: ITR-TXN1910002952.",0
"ICICI Bank: A transaction of Rs 1.5 lakh was attempted from your account. If not done by you, click here to reverse it and secure your account: icici-fraud.in/report",3
Inspector Harish Singh here from Cyber Crime Cell. A case of foreign exchange violation has been filed using your Driving License. Do not disconnect. Stay on this call until further instructions.,2
IndusInd Bank Fraud Alert: A Rs 1.5 lakh transaction on account ending 6789 is pending verification. Approve or deny at indusind-transaction.in before processing.,3
Your phone number has been traced to illegal money laundering operations. Inspector Vikram Nair from Narcotics Control Bureau is conducting this investigation. This call is being recorded as evidence.,1
Your Driving License has appeared in a foreign exchange violation money trail. TRAI has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
NEFT outward: Rs 199 debited from SBI a/c **5555 to Croma on 12-May-2026. UTR: TXN9779027930. Funds should reach beneficiary within 2 hours.,0
"Your Union Bank of India account has been flagged by our fraud team. To prevent unauthorized access, verify your details at unionbank-portal.in within 24 hours.",3
"Your intimate images shared in our private group are now in our possession. To prevent them from being posted publicly, deposit Rs 1.5 lakh within 15 minutes. No payment means public leak.",2
This is a notice from the Ministry of Home Affairs cybercrime division. Your IP address was used to conduct foreign exchange violation. You have 1 hour to submit a compliance report or face immediate arrest.,1
"YouTube channel promoter wanted: get paid Rs 499 per video you watch and rate. Work from home, flexible hours, daily payout. Join our platform today by paying Rs 1,000.",2
"Join our exclusive Telegram trading group where our AI algorithm generates 200% weekly returns. Over 12,000 members have doubled their portfolio. Pay Rs 5,000 to join now.",2
Canara Bank Security: Account ending 9999 shows a suspicious login from an unrecognized device. Confirm it was you: canara-secure.in/confirm,3
Your phone number has been traced to illegal illegal transactions operations. SI Anita Sharma from Income Tax Department is conducting this investigation. This call is being recorded as evidence.,1
Urgent notice: Interpol has registered a First Information Report against you for foreign exchange violation. Sub-Inspector Suresh Kumar is handling your case. Do not inform family or it will be treated as obstruction.,1
"Congratulations! Paytm has selected your UPI ID for a cashback of Rs 25,000. To receive it, scan the QR code we send and enter your UPI PIN to confirm your identity.",2
Byju's HR: Please complete your pre-joining formalities by 15-May-2026. Upload documents on our onboarding portal using the credentials sent to your email. Contact HR for help.,0
This is Sub-Inspector Pradeep Sharma from RBI Cybercrime Division. Your mobile number was used to open a fraudulent account used in foreign exchange violation. Report to our online portal within 45 minutes or a search warrant will be executed.,1
You are being investigated for identity theft by the Anti-Corruption Bureau. This is your final opportunity to cooperate before a non-bailable warrant is served at your registered address.,2
"This is SBI senior management. You have been anonymously nominated for a loyalty bonus of Rs 50,000. To claim, verify your identity by paying Rs 1,500 as a one-time processing fee.",2
"Your deceased relative has left an unclaimed bank balance of Rs 30,000 in their account. As the legal heir, you can claim it by paying Rs 499 in legal processing fees to our registered firm.",2
Alert from TRAI: suspicious financial fraud activity detected linked to your mobile number. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
IMPS Transfer Alert: Rs 650 successfully sent from Canara Bank account ending 2345. Beneficiary name: Blinkit. Ref no: TXN4274332037. Keep this reference for your records.,0
"Get paid Rs 2,999 for every product review you submit on our platform. Reviews take 5 minutes. Earn Rs 3,000 working just 2 hours a day from the comfort of your home.",2
"Dear recipient, your international parcel containing gifts and electronics from Canada is held at Delhi Customs. Pay Rs 499 customs tax at the link to release and deliver it.",2
"This is HDFC senior management. You have been anonymously nominated for a loyalty bonus of Rs 15,000. To claim, verify your identity by paying Rs 1,500 as a one-time processing fee.",2
"Axis Bank Alert: Rs 3,500 debited from account ending 0123 at Flipkart on 03-May. Available balance: Rs Rs 12,450. If not done by you, call Axis Bank helpline immediately.",0
"This is your Yes Bank security officer. To freeze an unauthorized transaction of Rs 30,000 on your account, please share the 6-digit OTP just sent to your mobile number.",3
"Part-time typist needed: type 5 pages per day and earn Rs 40,000 per month. Work at your own pace. Pay Rs 2,000 for sample pages and receive your first payment within the week.",1
"Your IndusInd Bank account has been flagged by our fraud team. To prevent unauthorized access, verify your details at indusind-portal.in within 48 hours.",3
Good news! Your Amazon order #697367685 is out for delivery today. Our delivery partner will arrive at your address between 2–4 PM. Please be available.,0
"Reminder: Your SIP of Rs 1,200 in Mirae Asset Emerging Bluechip will be debited from your bank account on the 5th of this month. Ensure adequate balance. Happy investing!",0
"Dear customer, your DHL package is awaiting pickup at our hub. A failed delivery fee of Rs 2,500 is pending. Pay at DHL-missed.in within 45 minutes or the package will be returned.",2
"Join our exclusive Telegram trading group where our AI algorithm generates 100% weekly returns. Over 12,000 members have doubled their portfolio. Pay Rs 15,000 to join now.",2
Cashback of Rs 10 credited to your BHIM UPI wallet for your transaction at BigBasket. Valid for 30 days. View offers in the BHIM UPI Rewards section.,0
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is Delhi Police Cyber Cell. Your PAN card number appears in a narcotics trafficking investigation. Cooperate immediately or face arrest.,1
Your webcam was hacked using a RAT installed 3 months ago. We have intimate footage of you. Transfer Rs 5 lakh via Paytm within 30 minutes or it goes viral on social media.,2
The Mumbai Crime Branch has filed a charge sheet naming your PAN card in a identity theft case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,1
ICICI Bank: Your account ending 0123 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 6 hours at icici-reactivate.in.,3
"Bank of Baroda credit card: Rs 89 billed at Flipkart on 06-May-2026. Total outstanding: Rs 8,900. Min due: Rs 500. Due date: 5th of next month. Pay via Bank of Baroda app or website.",0
Your LinkedIn profile has been viewed by a recruiter at Wipro for a HR Executive opening in Pune. Update your profile to increase your chances. Good luck!,0
"Zerodha Kite: Your buy order for 100 shares of Asian Paints at Rs 567 has been executed. Total: Rs Rs 36,400. Contract note sent to your email. Happy investing!",0
Your Aadhaar has appeared in a identity theft money trail. Delhi Police Cyber Cell has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
"Your nude images are circulating on a Telegram group of 50,000 members. We can remove them permanently if you pay Rs 50,000 to our account within 45 minutes. After payment we delete everything.",2
Reminder: Your appointment with Dr. Gupta at Manipal Hospital is scheduled for tomorrow at 6–8 PM. Please carry your ID proof and previous prescriptions. Call to reschedule if needed.,0
Zomato HR: Please complete your pre-joining formalities by 15-May-2026. Upload documents on our onboarding portal using the credentials sent to your email. Contact HR for help.,0
"PNB Fixed Deposit matured: Principal Rs Rs 50,000 + Interest Rs Rs 380 = Total Rs Rs 11,750 credited to your savings account ending 4821. Thank you for choosing PNB.",0
"Dear BSNL customer, your recharge of Rs 719 is successful. Validity: 365 days. Talk time, SMS and data benefits activated. Thank you for choosing BSNL.",0
Federal Bank SMS: Your net banking OTP is 851956. Valid for 10 minutes. Entering this OTP confirms your transaction. Guard your OTP like your password.,0
"Dear customer, your HDFC Bank credit card bill payment of Rs 1,500 is due on the 5th. Auto-pay is enabled. No action needed. For details, visit the HDFC Bank mobile app.",0
Paytm confirms: Split payment of Rs 450 settled with Zepto. Transaction completed successfully. Ref: TXN6432796662. Thank you for using Paytm.,0
Google Pay: Your request for Rs 450 from Zomato has been accepted. The amount will be credited to your account within 1–2 business days. Ref: TXN7256809357.,0
Final warning from the Interpol: your Driving License is linked to active foreign exchange violation proceedings. Transfer Rs 1.5 lakh to the government escrow account within 20 minutes to avoid arrest.,1
"Recovery scam: We are a licensed blockchain recovery firm. If you have lost funds in a crypto scam, we can recover them for a 15% success fee. Pay Rs 5,000 to initiate recovery.",1
Stock market investment club: our analysts share pre-market tips delivering 200% annual returns consistently. Join now for Rs 999 and start profiting from day one.,2
Money sent successfully! Rs 380 transferred to Blinkit using BHIM UPI UPI. Your bank account ending 7777 has been debited. Ref: TXN4682303281.,0
Your SIM card has appeared in a cybercrime money trail. Interpol has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
Urgent notice: SEBI Fraud Division has registered a First Information Report against you for identity theft. Inspector Dinesh Mehta is handling your case. Do not inform family or it will be treated as obstruction.,1
"NEFT outward: Rs 1,500 debited from Yes Bank a/c **7832 to Blinkit on 05-May-2026. UTR: TXN3928658350. Funds should reach beneficiary within 2 hours.",0
Your phone number has been traced to illegal financial fraud operations. DCP Suresh Kumar from Delhi Police Cyber Cell is conducting this investigation. This call is being recorded as evidence.,1
Your mobile number was found in the contacts of a known cybercrime syndicate. Senior Officer Neha Khanna from SEBI Fraud Division is reaching out before escalating your case to the public prosecutor.,1
I have sent you a gift package from Saudi Arabia full of expensive items. The courier is holding it and asking for Rs 1.5 lakh in customs fees. Please pay it and I will reimburse you fully.,4
Your Bank of India OTP is 841991. This is valid for 10 minutes. Do not share this OTP with anyone. Bank of India will never ask for your OTP over phone or SMS.,0
"My darling, I am stuck at the USA customs. They have seized my luggage with gifts for you worth lakhs. Please send Rs 20,000 as customs duty and I will reach you within 3 days.",4
"India Post Customs Notice: A package addressed to you from Dubai has been seized. It contains items exceeding the duty-free limit. Pay Rs 75,000 or it will be destroyed in 48 hours.",2
This is Narcotics Control Bureau. We have monitored illegal illegal transactions activity linked to your SIM card. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is SEBI Fraud Division. Your Driving License number appears in a narcotics trafficking investigation. Cooperate immediately or face arrest.,1
Your OTP for Yes Bank card transaction is 239922. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0
Use OTP 451133 to complete your Canara Bank account KYC update. This OTP is valid for 5 minutes and is strictly confidential. Never share it with anyone.,0
"Collect money on BHIM UPI: Someone has sent you Rs 15,000. To receive it, enter your UPI PIN on the secure link: bhimupi-collect-pay38x.in. Offer expires in 90 minutes.",2
This is DCP Sunil Kapoor from Delhi Police Cyber Cell. Your mobile number was used to open a fraudulent account used in PMLA violation. Report to our online portal within 30 minutes or a search warrant will be executed.,1
"Vi Postpaid: Your bill of Rs 1,100 for this month is ready. AutoPay is set up — no action needed. For bill details, log in to MyVi app.",0
"Your Solana wallet has received an unclaimed airdrop of Rs 20,000. To withdraw, pay a Rs 999 gas verification fee at Bybit-claim.net. This offer expires in 24 hours.",2
Urgent notice: Mumbai Crime Branch has registered a First Information Report against you for online fraud. Inspector Deepak Verma is handling your case. Do not inform family or it will be treated as obstruction.,1
We have a court order to seize your assets in connection with a money laundering case. NCB officers are en route to your address. Cooperate by calling back immediately to halt the action.,1
"Union Bank of India confirms: Rs 2,000 debited toward your credit card payment ending 1234. Payment received successfully. Your outstanding balance has been updated. Thank you.",0
"This is Neha from Google technical support. We have detected a fraudulent charge of Rs 50,000 on your account. To resolve this, provide your account details and OTP for verification.",3
Your SIP of Rs 999 in Axis Long Term Equity Fund has been successfully processed on 12-May-2026. Units allotted at NAV Rs 47.83. Total portfolio value updated. Keep investing for long-term wealth.,0
A case under Section 420 IPC and the PMLA Act has been registered against you. Enforcement Directorate has issued a warrant. Call back immediately at the number displayed or face arrest within 1 hour.,1
"887591 is your Bank of India ATM PIN reset verification code. Valid 10 minutes. Do not share. If you did not request this, please block your card via the Bank of India app immediately.",0
"Your Flipkart order #466481541 is confirmed. Payment of Rs 3,500 received via UPI. Expected delivery: tomorrow. You can track your order anytime in the Flipkart app.",0
"This is Rahul from Germany. We have been talking for weeks and I feel so close to you. I have invested Rs 30,000 in a trading platform for us — just pay Rs 2,500 to release our profits.",2
Your mobile number was found in the contacts of a known hawala dealings syndicate. Officer Pradeep Sharma from Ministry of Home Affairs is reaching out before escalating your case to the public prosecutor.,1
"Matrimonial alert: A highly educated NRI match from Saudi Arabia has shown interest in your profile. To unlock their contact details, pay Rs 2,500 as a profile verification fee now.",2
"BSNL Postpaid: Your bill of Rs 2,200 for this month is ready. AutoPay is set up — no action needed. For bill details, log in to MyBSNL app.",0
"Canara Bank: Use OTP 175937 to authenticate your account change request. Valid for 10 minutes. If you did not request this, please call our official helpline.",0
Bank of India SMS: Your net banking OTP is 493218. Valid for 10 minutes. Entering this OTP confirms your transaction. Guard your OTP like your password.,0
Your application for the Content Writer position at Tech Mahindra has been received. Our HR team will review it and contact you within 7 working days if shortlisted. Best of luck!,0
Sub-Inspector Suresh Kumar here from SEBI Fraud Division. A case of hawala dealings has been filed using your Aadhaar. Do not disconnect. Stay on this call until further instructions.,1
Our Binance Coin arbitrage trading group made 15% last month. Join our Telegram for live signals. Premium membership: Rs 499/month. Copy our trades and grow your portfolio today.,2
BHIM UPI confirms: Split payment of Rs 850 settled with Flipkart. Transaction completed successfully. Ref: TXN2568262547. Thank you for using BHIM UPI.,0
"This is SEBI Fraud Division. You have been named as a suspect in a foreign exchange violation investigation. Your Aadhaar was recovered at a crime scene. Share your location or pay Rs 30,000 to clear your name.",2
Your Driving License has been found in a database seized during a financial fraud raid. Officer Rajat Singh from RBI Cybercrime Division requires your immediate cooperation. Failure to comply will result in prosecution.,1
"Government-approved data entry project: type documents from home and earn Rs 15,000 per month. Materials provided. Pay Rs 2,000 for registration and starter pack to begin.",2
"Congratulations! BHIM UPI has selected your UPI ID for a cashback of Rs 2 lakh. To receive it, scan the QR code we send and enter your UPI PIN to confirm your identity.",2
"Your package from a sender in Germany has arrived at our FedEx facility. To release it, complete KYC and pay Rs 999 as handling charges at our portal: FedEx-india-portal.net.",3
"Your Ethereum wallet has received an unclaimed airdrop of Rs 15,000. To withdraw, pay a Rs 999 gas verification fee at WazirX-claim.net. This offer expires in 24 hours.",2
Your Amazon order #951783900 has been cancelled as requested. A refund of Rs 450 will be credited to your original payment method within 5–7 business days.,0
Myntra Update: Your order #463064630 is delayed by 1 day due to high demand. New expected delivery: in 4-6 business days. We apologize for the inconvenience caused.,0
"Airtel Postpaid: Your bill of Rs 2,200 for this month is ready. AutoPay is set up — no action needed. For bill details, log in to MyAirtel app.",0
"Your ICICI Bank savings account **1111 interest of Rs 650 has been credited on 12-May-2026. Current balance: Rs 1,02,340. Thank you for banking with ICICI Bank.",0
"Your HDFC Bank account has been flagged by our fraud team. To prevent unauthorized access, verify your details at hdfc-portal.in within 3 hours.",3
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is TRAI. Your PAN card number appears in a foreign exchange violation investigation. Cooperate immediately or face arrest.,1
"HDFC Bank: INR 250 credited to your a/c **1234 on 15-May-2026 by NEFT from Myntra. Updated bal: Rs 3,21,500. Ref: TXN9688786034. For details visit HDFC Bank mobile app.",0
Urgent notice: Enforcement Directorate has registered a First Information Report against you for PMLA violation. ACP Harish Singh is handling your case. Do not inform family or it will be treated as obstruction.,1
"Matrimonial alert: A highly educated NRI match from Dubai has shown interest in your profile. To unlock their contact details, pay Rs 1,500 as a profile verification fee now.",2
"My love, I am a widow living in London with assets worth crores. I want to relocate to India and be with you. I just need Rs 40,000 to complete legal formalities. Please trust me.",4
Deputy Commissioner Neha Khanna here from Income Tax Department. A case of narcotics trafficking has been filed using your Passport. Do not disconnect. Stay on this call until further instructions.,1
"Government-approved data entry project: type documents from home and earn Rs 30,000 per month. Materials provided. Pay Rs 800 for registration and starter pack to begin.",2
"Matrimonial alert: A highly educated NRI match from USA has shown interest in your profile. To unlock their contact details, pay Rs 999 as a profile verification fee now.",2
"Blood donation camp at Fortis Hospital on 05-May-2026, 4–6 PM. Your registration is confirmed. Donate blood, save lives. Carry government-issued ID. Light refreshments provided.",0
The Enforcement Directorate has filed a charge sheet naming your Voter ID in a online fraud case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,1
This is Inspector Dinesh Mehta from the Cyber Crime Cell. Your Driving License has been linked to a cybercrime case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1
"Blood donation camp at Narayana Health on 07-May-2026, 6–8 PM. Your registration is confirmed. Donate blood, save lives. Carry government-issued ID. Light refreshments provided.",0
"Our forex trading bot doubled accounts last month with 50% gains. Fully automated, risk-free trading. Invest Rs 15,000 and our AI handles everything. Monthly payouts guaranteed.",2
Reliance Fresh: Rate your recent purchase from order #593518033. Your honest review helps millions of shoppers make better decisions. Takes only 30 seconds to submit.,0
Zomato: Your order #742387931 has been delivered successfully. We hope you love your purchase! Rate your experience on the Zomato app to help other customers.,0
IndusInd Bank OTP for login is 614620. This OTP is valid for 5 minutes. Never share it with anyone including bank staff.,0
"Our Ethereum arbitrage trading group made 100% last month. Join our Telegram for live signals. Premium membership: Rs 2,500/month. Copy our trades and grow your portfolio today.",2
"Income Tax Department: A refund of Rs 20,000 has been processed for your PAN card. To receive it, update your bank details at incometax-refund.net and pay Rs 3,000 as portal fee.",1
